job_id,title,company_name,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent,label,source,source_url,is_indian_market
india_scam_41,Urgent Hiring - Pediatrician - SR Pediatrics - Amritsar/bangalore,Confidential Placement Partner,"Delhi NCR, Bengaluru, Amritsar",Medical Professional,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Pediatrician - SR Pediatrics - Amritsar/bangalore in Delhi NCR, Bengaluru, Amritsar. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Pediatrics, MD, Dch, Neonatology, DNB",,0,0,0,Full-time,0 - 5 yrs,Any Graduate,"Medical, Healthcare, Hospitals","Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_42,Urgent Hiring - Business Graphic Designer,Confidential Placement Partner,Bengaluru,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Business Graphic Designer across Bengaluru. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Six Sigma, C, Python, assembly language, PMP, JavaScript, .NET, HTML, Oracle, SQL",,0,0,0,Full-time,1 - 2 yrs,Any Graduate,"Recruitment, Staffing","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_43,Urgent Hiring - Hiring Tele Callers for Health Insurance,Confidential Placement Partner,Gurgaon (Udyog Vihar),Voice,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Hiring Tele Callers for Health Insurance. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Gurgaon (Udyog Vihar) and the expected package is Not Disclosed by Recruiter.,"WhatsApp and Telegram communication only; no official company email required. Sales Consulting, Health Insurance, Motor Insurance, Operations, Customer Profiling, Pipeline Management, Verbal Communication, Insurance Sales, Writing Skills, Objection Handling",,0,0,0,Full-time,0 - 5 yrs,Any Graduate,"BPO, Call Centre, ITeS","ITES , BPO , KPO , LPO , Customer Service , Operations",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_44,Urgent Hiring - C Developer,Confidential Placement Partner,Bengaluru,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for C Developer in Bengaluru. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.,"Interview confirmation depends on a refundable document verification charge. c++, C, design, MySQL, JavaScript, HTML",,0,0,0,Full-time,6 - 8 yrs,Any Graduate,"Recruitment, Staffing",IT Software - QA & Testing,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_45,Urgent Hiring - Kindergarten Teacher,Confidential Placement Partner,Delhi,Teachers,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Kindergarten Teacher in Delhi. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Help Desk, Customer Service, data analysis, customer relationship, access controls",,0,0,0,Full-time,2 - 5 yrs,Any Graduate,"Education, Teaching, Training","Teaching , Education , Training , Counselling",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_46,Urgent Hiring - Captain- F&B,Confidential Placement Partner,Pune,Food & Beverage,"1,50,000 - 2,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Captain- F&B across Pune. The company guarantees fast joining, flexible work from home, and salary up to 1,50,000 - 2,00,000 PA.. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. restaurant, hotel management, hotel",,0,0,0,Full-time,2 - 5 yrs,Any Graduate,"Travel , Hotels , Restaurants , Airlines , Railways","Hotels , Restaurants",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_47,Urgent Hiring - Data/Research Analyst,Pcds Infotech,"Mumbai, Hyderabad",Recruitment,4-8 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,"Immediate openings for Data/Research Analyst. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Mumbai, Hyderabad and the expected package is 4-8 LPA.","WhatsApp and Telegram communication only; no official company email required. Communication, Excel, and immediate joining.",,0,0,0,Full-time,2 - 7 years,bachelor master,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_48,Urgent Hiring - Technical Recruiter - Semiconductor Specialist,Confidential Placement Partner,Hyderabad,HR/ Recruitment / IR,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Technical Recruiter - Semiconductor Specialist in Hyderabad. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.,"Interview confirmation depends on a refundable document verification charge. technical recruitment, sourcing, head hunting, screening, technical recruiter",,0,0,0,Full-time,4 - 9 yrs,Any Graduate,"Recruitment, Staffing","HR , Recruitment , Administration , IR",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_49,Urgent Hiring - College Students are Required For Online Part/full/home Based Work,Confidential Placement Partner,"Mumbai, Mumbai Suburbs, Navi Mumbai",Advertising,"2,50,000 - 7,50,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for College Students are Required For Online Part/full/home Based Work in Mumbai, Mumbai Suburbs, Navi Mumbai. Selected applicants can start immediately after a short WhatsApp screening. Compensation is 2,50,000 - 7,50,000 PA.. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. digital marketing, Social Work, computer operating, online marketing, office assistant, social media marketing, back office executive, business development, human resource management, online advertising",,0,0,0,Full-time,0 - 3 yrs,Any Graduate,"Travel , Hotels , Restaurants , Airlines , Railways","Marketing , Advertising , MR , PR , Media Planning",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_50,Urgent Hiring - Marketing Executive,Confidential Placement Partner,"Delhi NCR, Raipur, Lucknow",Retail Sales,"1,00,000 - 2,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Marketing Executive across Delhi NCR, Raipur, Lucknow. The company guarantees fast joining, flexible work from home, and salary up to 1,00,000 - 2,00,000 PA.. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Business Development, Sales, Marketing, Cold Calling, Presentation, Business Development Executive, sales executive, sales marketing, corporate sales",,0,0,0,Full-time,0 - 1 yrs,Any Graduate,"Travel , Hotels , Restaurants , Airlines , Railways","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_51,Urgent Hiring - Internal Auditor_i,Confidential Placement Partner,Pune,Recruitment,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Internal Auditor_i. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Pune and the expected package is Not Disclosed by Recruiter.,"WhatsApp and Telegram communication only; no official company email required. Internal Audit, External Audit, Auditing, Process Audit, Follow Ups",,0,0,0,Full-time,2 - 3 yrs,Any Graduate,"IT-Software, Software Services",Other,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_52,Urgent Hiring - Mean Stack Developer || Location : Sec-63 Noida,Confidential Placement Partner,Noida,Programming & Design,"2,00,000 - 6,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Government and private sector hiring drive for Mean Stack Developer || Location : Sec-63 Noida in Noida. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around 2,00,000 - 6,00,000 PA..","Interview confirmation depends on a refundable document verification charge. Mean, Mongodb, angularjs",,0,0,0,Full-time,1 - 3 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_53,Urgent Hiring - Teacher- Chemistry,Confidential Placement Partner,"Bengaluru, Bengaluru",Teachers,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Teacher- Chemistry in Bengaluru, Bengaluru. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Counselor, Mentor, Trainer, Advisor, Teaching",,0,0,0,Full-time,1 - 4 yrs,Any Graduate,"Education, Teaching, Training","Teaching , Education , Training , Counselling",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_54,Urgent Hiring - Technical Support Engineer - Bangalore -2-10 Yrs,Confidential Placement Partner,Bengaluru,Recruitment,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Technical Support Engineer - Bangalore -2-10 Yrs across Bengaluru. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Outbound, Soft Skills, Hardware Networking, Technical Support, Technical Skills, Inbound, Operating Systems",,0,0,0,Full-time,2 - 7 yrs,Any Graduate,"BPO, Call Centre, ITeS",Other,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_55,Urgent Hiring - Senior Managing Partner - Life Insurance - Chennai,Confidential Placement Partner,Chennai,Retail Sales,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Senior Managing Partner - Life Insurance - Chennai. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Chennai and the expected package is Not Disclosed by Recruiter.,"WhatsApp and Telegram communication only; no official company email required. Territory, Channel Development, Business Associates, Associate Partner, Sales, Agency, Life Insurance, Business Generation, Distribution, Channel Sales, BA",,0,0,0,Full-time,3 - 5 yrs,Any Graduate,Insurance,"Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
